signature,timestamp,wallet,amount,isBuy,protocol
SimulatedTxn372lh723qn,2025-07-08T12:55:04.609Z,Bpnvnc7fqCftc7AeayruhmRw7sd29vAy7DkaFgpm3JLE,40.47283028705741,0,Jupiter
SimulatedTxr3rc21k09l9,2025-07-08T12:55:09.618Z,ArzH1BDX9NtWFEFP6Ef3fqnEMXa78nV2Ucvg3HVep8zj,17.32915212798376,1,Orca
SimulatedTx798j4lg1tzr,2025-07-08T12:55:14.630Z,54Q7hpe3reXfRf7R5gwGFe9a8pD7p4MDzGpccWSibHht,4.45599540624082,0,Jupiter
SimulatedTx8bkbhxfqsvt,2025-07-08T12:55:19.638Z,DkRp4SK7hgVBQqAhY56ivhk5FwiPNa159tQZ8DsV5PB3,63.52165380323675,0,Raydium
SimulatedTxelbs6wzrs1k,2025-07-08T12:55:24.644Z,hDbkrtVckzxHu93TAqvUpuk359LQTnxGhcorM7fbSBY,73.61840543382243,1,Raydium
SimulatedTx4fm86434yhj,2025-07-08T12:55:29.651Z,CMepd7aK6FoAzPe4R4tcEpR7chKTQvfYyVynGUR9XyRG,16.58330051624237,0,Orca
SimulatedTxuuykm3sm98,2025-07-08T12:55:34.665Z,21Dq9my18N36z7RBjHXfzXoSFX132kegQBrTTfRBFVip,20.33361569374923,1,Raydium
SimulatedTxur6s5yyfven,2025-07-08T12:55:39.675Z,8siEBSssr8GvzS6xCrMWSQgVyBtDaaeCgJ5MjYrD42LB,18.155842147537737,0,Orca
SimulatedTxrjisthpwu3e,2025-07-08T12:55:44.684Z,BtT6nrkTiAz6msdW2umevDN9XbjqUQ73WhBo9kE37rHz,83.58709484118422,0,Jupiter
SimulatedTx5dij3gy4x0r,2025-07-08T12:55:49.699Z,2Bubp2WxtmR29p8PGCyDSmJWNda9kdEpwSKDLEFK223m,54.50275715473059,1,Orca
SimulatedTx41ewmpcsxzd,2025-07-08T12:55:54.703Z,VWqAk4hpHuMsHeSayD1eE5agqoCp6KXenDtLzUuaWcn,36.92663877575421,0,Jupiter
SimulatedTxa21xtxq1ucj,2025-07-08T12:55:59.717Z,ECTdKZjZ3xGYzpoHmiEoB1NrdBh3i6nQLZZAEvpdyLio,73.40303490482663,0,Orca
SimulatedTx2ej32ciu36f,2025-07-08T12:56:04.726Z,A6XXWeoVaFFzs4dAP8cXTK3AkpiD3p5beGJpXsydrMdm,3.5056317558301187,1,Jupiter
SimulatedTx4lue6eleq53,2025-07-08T12:56:09.740Z,ESuUvAcxEWBvYbq4LvjsadPPEfkXUhLotQrFKNAHgfGs,10.836661003988013,1,Raydium
SimulatedTxl6cv2gqhaf,2025-07-08T12:56:14.741Z,4KYCVbMKwib53bkZHYmrqw7mRnfqdMX5e6QFstjAju5e,59.675308205445376,0,Raydium
SimulatedTxooc7oj5jhf,2025-07-08T12:56:19.753Z,9qLnSfk9KcogNnyxLGDeBg9j9MvsCzyDkx1VbwbFDTYr,67.660599274793,1,Raydium
SimulatedTxjy55m3gz5fs,2025-07-08T12:56:24.756Z,HYmWJAh9xEELNWSSSWHXsMp3GAPUivXGiL8yNEFeqGZB,67.72241934110134,1,Orca
SimulatedTxzagxub8tjaq,2025-07-08T12:56:29.766Z,FnZn4R658sJ6iC4LiQDwdvVDAMSSo3P2szqg3DCHvb2T,90.15372723831747,1,Orca
SimulatedTxjyjc1qqivr,2025-07-08T12:56:34.767Z,48sLS6uGEmCbF9SgePkrombaMcJ2B15GVcJ1TSE2HnPM,77.2472141107387,0,Jupiter
SimulatedTx5cappvawhjn,2025-07-08T12:56:39.775Z,CgKF55LZ5r5MfV6ApoPRnUmcueBCdErGpL6YbkcUo6m5,41.57694884853424,1,Jupiter
SimulatedTx16iz9stxl0y,2025-07-08T12:56:44.782Z,9j4WrS6m1EXgDzgCm7JU5xm3moBiJ6vEmyF8hEk1Ecdw,2.076878369434776,1,Jupiter
SimulatedTx0nm5omqi9yx,2025-07-08T12:56:49.789Z,5Yyh5S9e8epKBD3k3TgHQ41CuWB9GJ2jayAWmZ6TXNaV,55.036318538220556,0,Jupiter
SimulatedTxzrhswhdw5pp,2025-07-08T12:56:54.801Z,CCG32VN9NZJzspfxJe57MiUQLjuiQbFKGJVWn4x9ppR2,81.44307272046257,1,Jupiter
SimulatedTxafkdp2of8j,2025-07-08T12:56:59.809Z,Dzid19BM7QHhN2v4z9as36zhm6Z4zm1JVeBnkWsMBbR6,98.77061811986619,1,Orca
SimulatedTxuk8i0c0czj,2025-07-08T12:57:04.819Z,5YcGAK1FSDuLXViAB7qgNb7bTgR8vcTsxReUm8s8SHe9,40.394585775326576,0,Orca
SimulatedTx7k7uvreqcoh,2025-07-08T12:57:09.823Z,Djtt2oc3KAvqYV48anfudeoEHPqjkHLHc9MBFemJSURd,26.000817109032816,1,Jupiter
SimulatedTx02r2svuqto4r,2025-07-08T12:57:14.825Z,89cBFvhBw7fZ9NiWJ8HvULbXizkeGxpXu1rmPWizp8yZ,90.0120604073729,0,Jupiter
SimulatedTxk1du6rel2,2025-07-08T12:57:19.830Z,2WMkRKy1U99yNybQYiR5Wc1jU3zmP1Wn48kYguK9Bb49,77.76012932089407,1,Raydium
SimulatedTxiob3kusyv5,2025-07-08T12:57:24.841Z,9ysMSeLL4vhSnZE2vgSydnTHsSbBfXRgoJoHE4W52TXh,85.98220644452617,1,Jupiter
SimulatedTxr3htx86o0c,2025-07-08T12:57:29.855Z,DomrGSnbr2W4kAvGm1AtfU9PmVZAKHR1RQ4mFX8Szi5r,55.47463041514638,0,Orca
SimulatedTxwrwbxft5r7i,2025-07-08T12:57:34.860Z,5LeNZtsXoDVA4zLd47GbhBxzrs1yVWmfKjF5rzcfvo3u,91.94649351738352,1,Jupiter
SimulatedTxp7f5giq5j3,2025-07-08T12:57:39.872Z,4jrTFpHc38oo5ooUzCUXPgUUUYBvBud7c3JG156sujuu,87.16423969547327,1,Orca
SimulatedTxidqs9tqbr5r,2025-07-08T12:57:44.887Z,EFqHktwNxGEgEeycFG15G3ehhaK1dbxGv4tdaHFBftCt,28.60261280512355,0,Jupiter
SimulatedTxwormn22ik7,2025-07-08T12:57:49.888Z,VurQ7QJrAC6TExwVhuYPEH7oyTeqEvmazHykv2akdL1,38.842054632832145,0,Raydium
SimulatedTxqg0a5sm4r1o,2025-07-08T12:57:54.891Z,yRwj5sKqdYapiD1N86tjCqEKvstjEGMxmZmtdYQLTJx,84.64369842813588,1,Jupiter
SimulatedTxj95emzgacgh,2025-07-08T12:57:59.895Z,Gc7VLRppKBSkQUVZAhnLHYDiLo51E1RjMf5E8xF6pCVG,68.666460600576,1,Raydium
SimulatedTx1imovic9efb,2025-07-08T12:58:04.900Z,8uANjkHw1jB7vj2zEcu2aabDLfjjUMNtgsjAxuMoHwDy,98.44353674313065,0,Jupiter
SimulatedTx61zpanw0d8v,2025-07-08T12:58:09.911Z,9fMw26EWUVueBVqQnGj6zqMeKAopQYzj5p6PAT2TYwdP,1.3466695448137944,1,Raydium
SimulatedTxg4gnzk5hnya,2025-07-08T12:58:14.915Z,7YyATx5SiuDccvLqzEmEJzqUiWrPqTfHY2U9ZJQUviYD,67.6710789189957,0,Raydium
SimulatedTxq2k5ru015lk,2025-07-08T12:58:19.930Z,71DU9kQTseeFMrPf9TbsKVBryaEMSxrHsbSnqoM1pnpm,19.69045604527828,0,Orca
SimulatedTxk43uiokcpq,2025-07-08T12:58:24.937Z,AmhGAXMYyusPV7tLob3ZpMHhH3so1DCic9hAYV4N4JL1,92.18995385586123,1,Orca
SimulatedTxipim2wnqas,2025-07-08T12:58:29.951Z,9sP8Z6hSQAi2eDX9otHBk7dVv5Brmh72fcms1n6AWVVk,14.278403094858927,0,Raydium
SimulatedTxec30qlrp1gn,2025-07-08T12:58:34.958Z,5LhhoRkPeByVmHdDewrpJVyEq9USLpXHco8cbrXzdzWL,99.0791585992941,0,Orca
SimulatedTx6ld42hhblzo,2025-07-08T12:58:39.965Z,HGWTzpepxPCJMMbjKvwEvxK1FtVKcjzqStXqLaKq64bh,37.75857540388221,1,Jupiter
SimulatedTx4rs39lev05n,2025-07-08T12:58:44.978Z,Bb4FZ1LViN5mrzC2qt5vtRo2nrSwfqruieK2n5e2aKqe,57.0310591500496,1,Orca
SimulatedTx1hv9szxijng,2025-07-08T12:58:49.990Z,Djm1iK9fN99rRzqwJdbwoB7gE7WcJwWBS8tSWLFRwGNV,22.120565459875774,0,Raydium
SimulatedTxq5wdhxdm51f,2025-07-08T12:58:55.004Z,6Au2puRpuE6ZRUWnrdkcXY3k4Zfnxs5PoNneU3Lh5upX,99.70446628131367,1,Jupiter
SimulatedTxas4r990h4g9,2025-07-08T12:59:00.006Z,AkodB9x8Hn8X1CiL8DGTaupRymF4LkfEgPtbtk3mEWY1,69.34506593993117,0,Jupiter
SimulatedTxbtxq7m05f1p,2025-07-08T12:59:05.011Z,Av7gSdHBkdCv2XXYMQMxEsGQejPNQcD6tWQXT3yNTk3H,21.288267396550143,0,Orca
SimulatedTxdzu5mflb3ji,2025-07-08T12:59:10.024Z,CjbQWap5LFmecYirnbYFT3MSMtYuQGDnJqnwnqDpBdxE,28.978596533681067,1,Raydium
SimulatedTxkmjvc3848z,2025-07-08T12:59:15.023Z,F8UwZH4Yb9EV41Gz7yZXXL3HtuZsWPpRA2HafUvW4yCj,84.14561656217636,0,Jupiter
SimulatedTxa5od4f69ix,2025-07-08T12:59:20.032Z,9Ui535WY3R6iLyUr71mMvNHVrcLhB94jQZSGfa9uB5bv,0.14772430330987074,1,Orca
SimulatedTxixkt2s1pjz,2025-07-08T12:59:25.043Z,AZqYJP8xMNbXN7tNuSnEyQxmoYuezJ7fFGyaTozQZk5e,80.7115143960499,0,Raydium
SimulatedTx6g89qpt6tbm,2025-07-08T12:59:30.048Z,3bfL6V5kbwVczBhujDX2tciBg4V5f8qi1jgRkK5WCFPw,17.9431878399825,0,Raydium
SimulatedTxby0xo6ai0hj,2025-07-08T12:59:35.050Z,Gp6YUYYRNBBWqL3pvc5bqjSdLDqfhmN99D3zCrM8u7re,66.59563332900873,1,Orca
SimulatedTxc5bhfwtz91p,2025-07-08T12:59:40.067Z,5y5649MivjGc9MS71VzAuZNFfttVxYEzJipWj9GSmcvS,2.633497117297301,1,Orca
SimulatedTx7thq9z0ouyo,2025-07-08T12:59:45.070Z,E3mNvYVW7rKctrtvYMnmBNkFSyjdr7KKYLEHxXLMfgBG,50.62214683842434,0,Raydium
SimulatedTx8uk6fxuvoad,2025-07-08T12:59:50.077Z,dJicC4daq9yF3qmMefCqLnqGsDV1YSFLQN4nQrM6S2F,96.6165829861797,1,Raydium
SimulatedTx99h4dq2uucl,2025-07-08T12:59:55.079Z,7KhP92mkbxH6Q5ozbSwJ1TqyJNTAePA6tURAT3UgsFoC,95.18966586306948,0,Jupiter
SimulatedTxxx7lvbclae,2025-07-08T13:00:00.080Z,8z8nvr7jb6m3gBEtJzmpEU4B8Sdm6co8axd7WymNnkb8,30.366893451729048,0,Raydium
SimulatedTx28llq6j14cv,2025-07-08T13:00:05.085Z,Cnozrz9vn63eh95EziU95e4E5acN3rfBYHgh99yr19vn,4.451389374248604,1,Orca
SimulatedTxkba01wvczdm,2025-07-08T13:00:10.093Z,5xFxYMJyHniQPTeKjCexz6Je6vYDN9tp5uUNib9vMArW,45.846287238064875,1,Orca
SimulatedTx4r9on874lhv,2025-07-08T13:00:15.095Z,DYU9CjpDXxyJzXg8WT5y6xmFVzGgEg5cxCTwV98J7XEJ,69.388287401961,1,Raydium
SimulatedTxspabzlosh88,2025-07-08T13:00:20.104Z,gzu7yJYvLsG33nWEKLq7dFBysrbJvaYeMxxPwP7umpE,85.08863987732771,0,Raydium
SimulatedTxdlvnqytxsv,2025-07-08T13:00:25.108Z,CKURWytEmyyESYFKbcw8q7kWMvrEQamk1rFFNvFhdTFU,21.31649529125996,0,Jupiter
SimulatedTxavjfl0o0yit,2025-07-08T13:00:30.115Z,J6KVGWLxjNxK7jCCw64bA2GxhiKTBpDGGkUz83TDbPy5,72.87729931731997,1,Raydium
SimulatedTxfgektx4e3m,2025-07-08T13:00:35.118Z,DS21byfAMWTU6YjjGmdNkcdKVucsDBVKGrb5RKkLZhen,24.572541384752732,0,Raydium
SimulatedTx9jx0e75vacm,2025-07-08T13:00:40.121Z,4kkcJ15QQ6RZMvYaVf5kGrDEBBbEAQVLrst15qboJPQw,59.16988315800387,0,Jupiter
SimulatedTxwqlur7ge3m,2025-07-08T13:00:45.135Z,7cEJX2cmgCsP48L73ZiTAcqW5n7VQF1RUMbRCPimCwGf,74.34611431588263,1,Orca
SimulatedTxwqdn2pnfssj,2025-07-08T13:00:50.141Z,7y8XYnfAGz5DFQTGYwHKG3m3xv9bsDBkAjZ9s1fgS9yd,47.51588363416768,0,Raydium
SimulatedTx6ynqqrnhkc9,2025-07-08T13:00:55.145Z,HammHWyKzAjgbLu8vTdW5xx5cE9f1wQkRsuih6BvYSbK,84.36507522286831,0,Jupiter
SimulatedTxvxpm5p1wadk,2025-07-08T13:01:00.145Z,2CBiKRqZxfusRWT1jy1eAUSTrvEGZoWQ1MFg6FLuLoDz,31.124503185916264,1,Raydium
SimulatedTx8dud02n3w8j,2025-07-08T13:01:05.152Z,9erhtu4EAz1WPpo6TzaWANELJ1S6b8jd2Cxp5NLQf2RH,94.20053466286919,0,Jupiter
SimulatedTxvu2oto1kr7,2025-07-08T13:01:10.159Z,CKsZLt39nk6tw6aZBApq4M3EDZsoTs9CeyFSi3HN8qeb,45.38821623928866,1,Raydium
SimulatedTxv0zb7rxzmrq,2025-07-08T13:01:15.162Z,BadZXoYV6pLJNiuropHAboVqWML6pV3oQ2SbBva8VM8K,82.97231754785655,1,Jupiter
SimulatedTxq2vb90cut1c,2025-07-08T13:01:20.164Z,D1qoAhLEXwXDgYoYMWo6dtTax7gBdNAKK9LZwDY8b3gj,72.3398712383776,1,Raydium
SimulatedTxelx7ui7tb7,2025-07-08T13:01:25.168Z,FGR6k1YDRLcLEWRRUbKZM4hSC9g6nUkueL661xf7KCh3,92.12956571703839,0,Raydium
SimulatedTxnay1arj9cik,2025-07-08T13:01:30.183Z,WaNNbMrzpH3rQDjPzf3CaXZkyQHERUZLBPSivAaPP8C,0.3869994712163871,1,Orca
SimulatedTx5ey0dt7nxct,2025-07-08T13:01:35.187Z,GSZWRDFZMrvCqfrJGHDqTFgvL5GXwKFrUBhbe2XsGnYj,95.59438675975032,0,Orca
SimulatedTxnf4upewrrk,2025-07-08T13:01:40.191Z,DuNgskNc7YJYanMTenSzZ5kocWBJj4cSdnkAdY3xGHnV,97.69954335003925,1,Raydium
SimulatedTxuu4wibbnxif,2025-07-08T13:01:45.193Z,AN4FdhsGUkKXx1VcNaQAg7XwLpvuf6gi1dRHtwN1guLJ,60.550974383492196,1,Raydium
SimulatedTxl28oronouyq,2025-07-08T13:01:50.195Z,A72ny59xi6CALmkc1G6JA6zCT28Lp1GLmKwUsi5KesDs,29.28097887034282,0,Orca
SimulatedTxogvvakytyl,2025-07-08T13:01:55.209Z,Sq7sfca31V3u6MECZ6X3n581Myxpha25gRYHKaj7W2p,5.957258688232825,0,Raydium
SimulatedTxpttvamryhw,2025-07-08T13:02:00.224Z,7psUTZgt9EuvM55SCQ3fbYxRgHdyFgm4wcbDZJPQ32HE,76.17712151283831,1,Raydium
SimulatedTxqvp3u4svhi,2025-07-08T13:02:05.238Z,9U2P58sSVAt61Vjrcx72T6zbx65MSvEXc7YCDtWmMKGp,82.23950778359396,1,Orca
SimulatedTxft2i6z9v4qa,2025-07-08T13:02:10.244Z,7Np9MpWBgaC53zZy3vnDirwUPeDo8XDen7BhAwXM68vo,23.55962232837101,1,Raydium
SimulatedTx6wtr6uy4v9w,2025-07-08T13:02:15.246Z,GC7ioHNKqxxtcDmcAQgSYXaK4Aptf6rUpDY647vXihJe,15.296490111310312,0,Orca
SimulatedTx6rocc56lm1p,2025-07-08T13:02:20.249Z,85aydecohnDpJPPjgPP1Rdq7PCo9qw9J1FyVAVWu11XY,90.07479150281625,1,Raydium
SimulatedTxj06lc5250vp,2025-07-08T13:02:25.251Z,6GrTCSiw5YNf1DaFizwp6uAxnH8zfADbQaFAk6X94icd,79.68383117671974,0,Orca
SimulatedTx6ty6249ysbh,2025-07-08T13:02:30.263Z,wS74GavEZ4Xd5z9NKCzpHkSxqh1roqs1rFkuZtH7Mi9,41.70877812284719,1,Orca
SimulatedTxbj1axwezmtk,2025-07-08T13:02:35.264Z,711SXssX1yQpKgUNfVmXfpsus5PjmTxc3rDJjbQizkBe,27.874610169457913,1,Jupiter
SimulatedTxogx43p493n,2025-07-08T13:02:40.265Z,83pfdisp86ceGLbR6Z7g8U9syCgQmGs3Eb8m7nHTPHHC,54.80306386517966,1,Orca
SimulatedTxajmwjblf2z,2025-07-08T13:02:45.268Z,AA7QSXtU5k8ubbbX6Ud84R2ar9GLB1MUoSmPY7AqdpV2,96.81319363031787,1,Jupiter
SimulatedTx2fajp8ayou,2025-07-08T13:02:50.270Z,2i2yxzCFnW3jSRFdzYmAr5EGeEdKfeVpKPv3h7Zk54vx,36.72649860803627,1,Jupiter
SimulatedTxx077fni5in,2025-07-08T13:02:55.280Z,A5pAPUGjYbzHDroan1g3sJMUWbySctnTiyGsYgb2XSyD,16.877812748385868,1,Orca
SimulatedTxhmrmv4d35jw,2025-07-08T13:03:00.287Z,C4KGjZC4LiBffzTFkWkBkHwbNYzC6SnjW2sLqoLhhc5n,28.767115390289845,0,Jupiter
SimulatedTxt9055t0y68,2025-07-08T13:03:05.295Z,AhVhfmtrXJczpc8N3sXZZBQfJUAD8Wq3D2xdUDdAQSt2,12.331780930010572,1,Orca
SimulatedTxsmm5ofet0ao,2025-07-08T13:03:10.308Z,CeiuUut1b54R9LwXayYXqUNmsStHsF5kRz19j1tTdhCz,99.06029404690241,1,Orca
SimulatedTx3n60yjn6ayy,2025-07-08T13:03:15.308Z,9dZ2w7z6y15TU7s82bJ1cmzWmq9RCDqQWJ3BvbZUmn5z,91.05196328660885,1,Raydium
SimulatedTx2ubc2y9fhyn,2025-07-08T13:03:20.310Z,6iYsPnz1bA6Sap921E4iWJpde8rZwibxT8bX8Pm9nGEc,46.68531425995812,0,Orca
SimulatedTxouxc10vbw8,2025-07-08T13:03:25.312Z,6vahu6cW9r7E2vgacBnS93hb4egscR8EistHm3Ymu2zN,61.1363389984527,0,Raydium
SimulatedTxsgrwpvxo3yk,2025-07-08T13:03:30.317Z,9Ut8W979pP865HefXvFJdmQGQDpEC7MVTp8dMaKdgur9,93.27896721572229,1,Jupiter
SimulatedTx7ueeq6nd266,2025-07-08T13:03:35.320Z,GGGoMWtL2fkaHMyDTnHeaDUwawDK8fLDRmKjMctFL5Cx,46.14055169772784,0,Jupiter
SimulatedTxrrptiabxir,2025-07-08T13:03:40.332Z,9uTuxP6te9jz1RFtFBxXzubParbsipnZx7fGAHRXP3JV,22.514888688167268,1,Orca
SimulatedTxbgp3oa0k6ns,2025-07-08T13:03:45.336Z,J14KPxfYKZmr3KMR2hT1t9zodSGcaVuPDvjzetCghjSF,52.59115815791338,1,Orca
SimulatedTx9ahud8860hj,2025-07-08T13:03:50.344Z,H6Ja3TSmoKtvBhJniGJ4n7Xx1EJ7N4hfxK3L137q5WLB,21.218605356082666,1,Raydium
SimulatedTx658vrkjdf6h,2025-07-08T13:03:55.353Z,97oD3oY3DxRLq9Jbni3pZTL2ZBmmKAEkJv1qwBKWbf96,70.99922856804915,1,Raydium
SimulatedTxe4p80hjctot,2025-07-08T13:04:00.362Z,6je1EngrM5Qf9EAgQZ7W93FTutfvV2Enx3noeiNAUm3k,60.27027888678702,1,Jupiter
SimulatedTxjuvy2jy0pyq,2025-07-08T13:04:05.364Z,Ef7ZfgGNSsornD8FzKYbuZCVMQjTZegpxH6GkYwB1V9F,36.11255691853241,1,Jupiter
SimulatedTxphyf1kw3v9g,2025-07-08T13:04:10.365Z,6bMxuhGQ2cYeeCr4LHBoTxKGzoDB64iTqDrQBRYZxnam,82.65973814038921,0,Jupiter
SimulatedTxaw6cii6ror,2025-07-08T13:04:15.372Z,DqX1LeQJrupySeLCWG2xw9nStr2qNEGhdyoVffwJMbY,70.48313334935388,1,Jupiter
SimulatedTxyzovlih06l,2025-07-08T13:04:20.374Z,GGgCNgvT39xE9nJmmezJLq8cryBjHFv1A4bfZZspWrSD,98.85081423072354,1,Raydium
SimulatedTxcws41gk16ae,2025-07-08T13:04:25.383Z,7DCFhZqAUuRyDjPfepLYZgNQvBmmuwXJtSvVt9Tnb2nK,90.10598932538099,1,Jupiter
SimulatedTxzy0slvj5h3,2025-07-08T13:04:30.396Z,3oR9uTt9EfXWhw5eSBog1nSsFpAtBD3taDaBUF569eZ2,92.67825288495499,0,Jupiter
SimulatedTxmp6vob2w8bj,2025-07-08T13:04:35.407Z,9JPC6K6aoQSGyEicKeD2wXYZSyBQ99aa4ck1d7sfjaQL,27.860792593532445,0,Raydium
SimulatedTxb76xkvdt789,2025-07-08T13:04:40.415Z,AG4NHTapJWpEJWH6qvMZVpS3d7a5v6e5qETYdE3X9YxP,44.10610644748165,1,Orca
SimulatedTxf3kizoi8s7t,2025-07-08T13:04:45.428Z,2Sh8kuDRHgHJnKQ6mmsFkKRLCaZLAB22NFAWcHVjvS35,26.058445853163192,1,Jupiter
SimulatedTxjo43qmkgsc,2025-07-08T13:04:50.436Z,HFkXFajrr16Lg9b3r1MFucpLxfj4oedXmUykAa7haQHS,77.1625599905102,0,Raydium
SimulatedTx2xcsojt1tvq,2025-07-08T13:04:55.444Z,6Q2n3HKaCsB7Nt33aWw9tCVMnSmuHzDYQBePBeJ2bXBJ,15.864698276240553,0,Jupiter
SimulatedTx7fi0b2ykcon,2025-07-08T13:05:00.453Z,ASjt6X4Ed2qBsNS28VAGKdWrPN8uMxnL32EgvsswdWBF,10.980980648199811,1,Orca
SimulatedTxjqabe1bm5wi,2025-07-08T13:05:05.464Z,GrsrBpBCjdhuYzzvA26SShFygDCiRtPVwcz3zmrF2LX5,55.46233645076699,1,Jupiter
SimulatedTx8kmsg3gsfdh,2025-07-08T13:05:10.471Z,B3UcTZMGSoeUpvFt29jsUdKPQckUzbf5EtRP9p58LhwD,52.45875085431633,1,Raydium
SimulatedTxgsm6xv1c9as,2025-07-08T13:05:15.480Z,2FtJS81MaAa4S14pXHUTMF6bKRbyXd1bguhBYAzpUNWq,51.52650688177083,1,Jupiter
SimulatedTx3zy2dcfyyss,2025-07-08T13:05:20.484Z,uy64tgSuZEjyEU2YJHhagKymMM6u4CcaACNDea75RLJ,36.39918623987053,0,Raydium
SimulatedTxm5vjv8ipe9,2025-07-08T13:05:25.492Z,2gbYi6n7GrSzJXS5sjx95tBcugFGZLsuoysYzCMzphDN,94.04108783031427,0,Jupiter
SimulatedTxqgrsm5pspsl,2025-07-08T13:05:30.496Z,ER8iKArBr9xjCnNcytcCEUVKH6M8PauGKwwgPw4XUBib,39.4790598147565,1,Orca
SimulatedTxrteljcbcdoi,2025-07-08T13:05:35.498Z,9r668w6vpouPcingPL2Cs7N8Fb7wqXbH66XEu6U1ELpx,11.675994278706048,1,Orca
SimulatedTxm1p44jsefqb,2025-07-08T13:05:40.507Z,HzaJ2XQbVBxrszQrfYcGd2g8TiHRkMDbvepromrhLJHn,52.77170717311519,0,Raydium
SimulatedTx8vljragdsd6,2025-07-08T13:05:45.507Z,6ZMXH3woTWsDt7sgTbu8WJNf6gAeTbkpb2NHtcZaPu24,76.9586736499656,0,Orca
SimulatedTxmz52vxwl89q,2025-07-08T13:05:50.514Z,6cGjg57Pu3PvZSbJp7s6aNKmz7KC1NyfQJLSjLkZUXUQ,82.8418917902411,0,Jupiter
SimulatedTxrc4tnogmj,2025-07-08T13:05:55.526Z,9FTUi2NEgKpxskMEcxvqLnG6i71rFnxzKLUwkXak7EFs,26.675409929839745,0,Jupiter
SimulatedTx42glibacwfj,2025-07-08T13:06:00.529Z,7YHDDZ2YVixQbcHDoWoAzcsYsMUp6rpKTbVry4TYvxm3,79.33415100533155,1,Orca
SimulatedTxybwxwma8t2,2025-07-08T13:06:05.538Z,61mavLzGDaKtHnQavJkUdq7cb6kE8TFkQov1uBFZGSUn,78.84654940203075,1,Orca
SimulatedTxs9xj20mo1mk,2025-07-08T13:06:10.550Z,Fw1jpxWy7iSAN9WBwe9s28NEE9uuguv52pxrNKNsH8og,89.65716929091843,0,Orca
SimulatedTxrlyzkuzxpa9,2025-07-08T13:06:15.556Z,6UGYQLVpn4PyQuBneXyFtvevuiSf6e2Lcauuv4zR6qUz,94.94850346195886,1,Raydium
SimulatedTx6yvgfsj071s,2025-07-08T13:06:20.557Z,DyRqc4QAjEkxvcGEya64rhbUK4WSgDSGpq8vEgjPjQGR,91.17358600897427,0,Orca
SimulatedTxhtr31jytxr6,2025-07-08T13:06:25.572Z,4gdkvmpbPqdAASeoJVZc8caPHJ6muvBmudTyRhdCtMZn,25.874907230585986,1,Jupiter
SimulatedTxv18b4taqgi,2025-07-08T13:06:30.587Z,A5U7i8ntif2ZJUhxM51H8exrJcSbhgqKE1n2Nkg1XtWp,92.95329451172375,0,Raydium
SimulatedTxkdjil5muvoa,2025-07-08T13:06:35.594Z,7ZFPvMPyeXmr5Wqegbto4kCzxXuvKBYQ41vtpDVBanov,39.74881862323729,1,Raydium
SimulatedTxc99x7kfv1w,2025-07-08T13:06:40.594Z,FoUAs2CHbzThJZEQAHWQKjw7Pqnh5K3kbA1eDR17Xrag,70.43642415486468,0,Raydium
SimulatedTxypasj8zl6h,2025-07-08T13:06:45.607Z,DiyTYATSg8Gy3RW5zYiizDYLfQsAC1Y8FHsbnwMsiDAA,68.45378885981732,1,Jupiter
SimulatedTxkxygdifmqh9,2025-07-08T13:06:50.607Z,8Cc1JCJ7f7ALgYmS7EMnVHACfUb98MN48TByYU7oPevt,43.64796593025597,0,Orca
SimulatedTxpy8yv8lhxlj,2025-07-08T13:06:55.615Z,5oGwZEUzxAfmabYvt6h1XPR2kx53nWEA4vShFQ22hea6,73.82272210285849,0,Jupiter
SimulatedTxaccdxgv6orr,2025-07-08T13:07:00.625Z,4UZFcJqbein3P1mUAvHYmTKCFc6tu63LLhbLZreibnE3,71.02979062618218,1,Orca
SimulatedTxlcswrk1ag6d,2025-07-08T13:07:05.635Z,6E9FVBYc19erJLw9naFdYyDstx1RGHpZSAzMZDWozMDp,23.18522245917023,0,Jupiter
SimulatedTx5kybxzcr16t,2025-07-08T13:07:10.645Z,C88EiUzfmzrKNsgDHjR5eK7p8SPAKeCCVwUXfkUgDhWP,7.763743824407743,1,Orca
SimulatedTxr6lx0l57jyi,2025-07-08T13:07:15.658Z,3xijLeiHeDJgmvrq7qkDXW3KB9irCf929vquGF3USbHV,6.317914614298692,0,Jupiter
SimulatedTxin11zwhnjbc,2025-07-08T13:07:20.663Z,vYotwS3uzYacysFUS4pVntYyGBQExxk4Tb2mAnY3g8c,89.36841666011333,1,Jupiter
SimulatedTx23sncgsm6zu,2025-07-08T13:07:25.664Z,EZkgpydshEzRBEaCuE1Y7KzCAWCu5K6JePAy4ueFSRqP,47.69020564340556,0,Orca
SimulatedTxmq8upmjmpx9,2025-07-08T13:07:30.675Z,5MHKjDaQfjWftodfjcs1V54nf8ymvHnKZVg2Ho1e7sKc,49.30782363483664,1,Jupiter
SimulatedTxzro03ehj2s,2025-07-08T13:07:35.683Z,5nPkz1TBdkGjGi3nmFa6ev43KCMZes6uq6i5tRm6mdjL,99.11785212597306,1,Orca
SimulatedTxfdod0q8pbsu,2025-07-08T13:07:40.691Z,AopzxvQBTg2pHSDmCFqrs7U3XrfiwvSffMx95gm3FJam,57.32983658283206,1,Raydium
